Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Lower middle income,LMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.368301946,0.337977156,0.405986536,0.414348842,0.634699277,0.225224075,0.522480404,0.379302234,0.393801879,0.327804586,0.549039097,0.428449685,0.550130892,0.64127064,0.817068169,0.513357011,0.757868348,0.800732791,1.225670679,1.312214322,1.394372857,1.581191525,1.613485322,1.590474508,1.155816044,0.874382998,0.969392735,1.34834154,1.308379265,1.462153812,2.367102566,2.999847721,3.220157304,3.668135197,2.692515507,2.092240283,2.196899017,1.903520653,1.939081953,2.076929204,2.387727753,1.908192513,
Low & middle income,LMY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.629831346,0.41785572,0.50076396,0.595934074,0.57461532,0.53702936,0.721874733,0.549265677,0.492245898,0.45564458,0.540482607,0.422746119,0.412766002,0.684068107,0.774532574,0.666085167,0.959683647,1.134369245,1.541700646,1.884717445,1.875415564,2.108477236,2.643153595,2.746701921,2.875970859,2.51485248,2.697742453,2.556409738,2.38146217,2.672789774,3.115978452,3.435555753,3.833684348,3.668374739,2.545376834,3.019727514,3.030715403,2.581895949,2.729619919,2.381246154,2.412800616,2.139026099,
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.227616895,0.00750302,0.068931641,1.04131163,1.102326612,0.871460105,1.241813029,0.693792807,0,0.646401269,1.408486639,4.470396553,2.698859964,2.863848733,1.060254499,0.320961843,1.792488462,2.133242343,27.48234472,30.38664559,26.86798157,28.51997354,17.89502572,3.651989283,3.596341955,3.65970113,3.795723776,3.683832756,1.631137039,1.351158889,4.152874189,0.588541127,4.895571475,0.398470154,2.194146951,2.115122179,1.996391536,3.61280032,4.518132107,3.510378346,
Late-demographic dividend,LTE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,0.999837553,0.977289598,0.942497468,1.050197677,0.90504583,0.761971657,0.740404415,0.67143014,0.499042583,0.669113462,0.972996691,,0.906306765,1.032109504,1.441201774,2.287912683,2.364642718,2.19492902,2.624592086,3.209036673,3.85331029,4.199313934,4.21917987,3.425077589,3.81720051,3.566170013,3.441726746,4.618909074,4.621332422,5.232738185,4.170956606,3.296604073,4.182826971,3.696410456,3.557201327,3.191438521,3.152170214,3.613541269,2.678899275,
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921858814,1.817507675,3.502894119,8.233943807,4.433271488,3.29548081,3.610692014,4.627916817,1.156218321,3.514950081,3.237739095,6.840974109,5.771451089,3.986456618,0.048024373,2.33111629,3.53748598,1.343452523,1.524066687,1.03918018,2.342923869,2.251574065,
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96712096,14.51790944,14.93326034,12.43666267,75.96383407,-58.32288048,12.74333532,53.05599775,73.53262074,14.73745723,252.3081073,16.97650882,-15.88223131,27.68996365,45.80719854,
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.103085086,6.393486504,7.984659044,4.974226353,4.614248552,4.084622814,2.077607756,1.675797086,2.692573213,4.111913334,4.788929857,7.949722828,8.781932565,4.024856371,-0.123773797,1.83308293,5.316447899,3.8359266,3.264139968,2.991267086,3.104967012,0.883134085,
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.022999545,0.726714013,,-0.02817262,0.003294901,-0.004636195,0.015423709,-0.022360904,0.014902574,0.287005706,-0.39967054,-0.063993932,0.055539204,0.03130345,0.083397219,0.032033216,-0.265337073,0.145133594,-0.011755091,2.349135568,5.380013715,6.17582859,7.288151565,14.67905263,19.7223349,29.21251435,19.03966351,-1.9213883,12.90471027,4.778923665,8.286323961,7.248760644,4.268173084,0.746065703,0.685317128,
St. Martin (French part),MAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.505519205,0.530225899,0.256202185,0.087950074,-0.2657839,0.055871989,0.396636899,0.072345077,0.088842773,0.046741366,0.411510741,0.329327471,0.449506233,0.283812172,0.316964971,0.13324521,0.002821794,0.273715535,0.329354803,0.63485078,0.547125195,0.983299748,1.253209909,1.552546867,1.547360542,0.236703899,0.177038264,0.00911612,0.028391805,0.006369772,0.568078587,0.364520435,0.18742162,4.441995032,1.319983821,2.598129486,3.446928384,3.550855468,2.666048499,2.120969595,1.330904482,2.487274621,2.892094421,3.146163799,3.202529638,3.214752239,2.237584428,
Monaco,MCO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.478058019,1.400482182,4.079641806,4.605070365,3.236290049,9.898875693,6.986088478,5.057713389,3.723052257,5.812030294,6.381472643,7.589768721,12.17907813,12.00054945,4.746644009,4.923253502,4.959654432,3.442426759,3.029047044,4.282079304,3.31864477,1.347800415,
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.899394157,0.090036943,0.894460596,0.665431647,0.714979938,0.200292248,0.063297117,-0.117334625,-0.137772235,-0.190017919,-0.019544103,-0.022253945,-0.002552324,0.105650629,0.291547622,-0.006298354,0.430901018,0.135249201,0.119139855,0.513046933,0.726513296,0.515661803,0.698714984,0.455584126,0.192409122,0.307293401,0.254363431,0.394988808,0.444951719,1.570545955,2.139235804,2.054480097,0.333430728,0.235184806,1.212455138,1.695250175,5.342424223,10.75034658,12.05245183,15.12602441,9.275065794,8.24379856,8.213790315,5.331004374,3.285576092,5.308465647,5.407782423,
Maldives,MDV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,-0.306144729,-0.066992014,-6.008030259,0.415011038,-0.127849741,0.951595038,3.805440568,3.610134357,0.711699541,2.321466091,2.603573341,2.658831511,2.316981633,2.140685595,2.456659133,1.812258378,2.068298726,2.244855089,2.132576087,2.091211587,3.573781889,2.360552923,2.755600741,3.020036087,4.314674446,4.554996749,4.051980514,7.088056795,7.979034443,6.735340115,8.363764319,15.2659324,7.898939482,10.95038209,9.016594974,7.68119063,10.60567739,
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.531173169,0.159331199,0.491935841,0.171128758,-1.843904067,1.384201416,0.008962448,0.598229748,0.736448925,0.104817557,-0.368421023,1.434431062,2.172211164,1.061727602,1.122698272,0.342523458,0.430097799,-0.004294179,0.353829454,0.250029893,0.339669098,0.537007911,0.795370322,0.979150808,0.690584166,0.234758181,0.657084156,0.981817779,1.288654489,0.710478544,1.300693208,0.868782648,1.022910378,1.824828816,2.586250214,4.790394937,6.103456254,5.969348154,4.333568089,3.506746391,3.178393002,1.962071975,1.769114498,1.680704734,1.498571137,1.6360138,1.772816629,
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.878142842,0.783145684,0.394848214,0.826830501,0.706835827,0.520898008,0.821634271,0.399754194,0.642000936,0.990037748,1.075341701,1.230791277,1.094284301,1.47245616,0.877971337,1.075495524,1.572927179,0.844124441,1.098041462,1.249007544,0.970272229,1.508011234,1.208165063,0.870897558,2.080809743,2.77093942,2.311400175,2.669790034,2.54113627,2.395425101,2.688852415,4.147905458,3.243856373,2.554874101,3.234727067,3.003207171,2.144583117,3.168729031,2.921067372,2.177029451,2.003809626,2.061721141,1.463540769,3.735144306,2.317410291,3.14256807,3.240949939,
Marshall Islands,MHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27E-05,1.21E-05,1.10E-05,1.01E-05,9.25E-06,8.32E-06,9.02E-06,9.41E-06,9.20E-06,9.26E-06,113.3816547,217.9204721,-56.46445948,107.9096775,2.626878218,2.37776818,1.303940613,4.634218189,3.727204116,9.598791067,-5.671773157,-2.528496798,11.54028082,17.05870695,4.940815229,11.68071524,10.72607982,
Middle income,MIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.613219328,0.382033734,0.491512562,0.5790618,0.570922508,0.537041786,0.71625516,0.55672999,0.510886019,0.459062501,0.546776427,0.435234541,0.418464549,0.686745345,0.758844082,0.664284797,0.974237869,1.151882742,1.565547805,1.899492515,1.886943832,2.12781154,2.655341809,2.751748703,2.882327186,2.52844183,2.696876834,2.553354813,2.368303538,2.671787764,3.1271626,3.449977688,3.83858958,3.666814277,2.53829784,3.006271857,3.000025539,2.543542637,2.698278001,2.358749559,2.388367481,2.105388002,
"Macedonia, FYR",MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709792431,0.213288367,0.253496028,0.421383793,4.213953214,2.406730702,5.765058703,12.65812804,2.841789245,2.406686354,5.439959716,2.32207818,6.229860637,8.798282278,6.172716992,2.760452387,3.204382649,4.839814287,3.467445259,3.720364386,0.535807548,2.950798427,5.040294604,
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.139503499,0.698700966,0.106442681,-0.027842369,0.314550191,0.274028766,0.290783341,-0.072487418,0.19179863,0.134485717,0.239127392,0.114082344,0.242652515,0.816723741,0.207846337,-0.452125276,-0.286482482,0.325054796,0.291658581,0.213642963,0.044242241,-0.772766547,0.144104554,0.836613065,4.117231002,1.611016569,2.335318253,0.303679197,0.06332418,2.03720857,6.025896991,-0.316548673,1.538330257,1.558288192,2.565530725,2.147824266,2.529738478,2.73241341,6.351122856,3.479525704,4.285271631,3.197567293,2.324051136,1.000968908,2.102391619,0.894414653,
Malta,MLT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,4.363469173,1.509631839,1.49070029,2.828027313,3.340159043,2.67326153,2.952472488,2.713578384,1.615885557,2.130285666,3.140268276,1.690260259,2.102603663,2.381980658,1.697054709,1.524889308,1.107362041,2.020484671,2.438008822,1.797858325,2.799319686,1.308523944,2.08334545,5.058845978,3.755694419,8.21179791,2.220230672,7.21712287,20.77397141,17.25852562,9.623767656,-10.61437669,16.70412588,123.0996608,341.0950449,370.3371366,451.7155445,165.2798044,16.93357836,105.7851974,82.07835331,36.12488466,5.030664869,1.373333674,28.67658832,22.16967899,
Myanmar,MMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86117768,3.215657535,2.220705026,2.377757667,2.000162896,1.959663965,1.901821283,3.517516697,2.71127181,2.92355416,1.818972023,4.201276512,2.225400651,3.740856005,3.323353455,6.842048562,5.184802496,
Middle East & North Africa (excluding high income),MNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.50404156,0.328215702,0.395572873,1.194639392,0.775716088,0.611714686,0.178745948,0.460422708,0.92377159,0.690582548,0.513375973,0.511561726,0.204672899,0.211361984,0.296702821,0.357475037,0.301947331,0.250341034,0.439238626,0.457710812,0.14301143,0.612954005,1.186328934,1.314598269,1.086089391,0.340937134,0.381979387,0.534871563,0.715523301,0.492421717,1.200267846,1.031634169,1.900293791,2.142313181,1.780066128,2.609752086,3.755771832,3.364628519,2.88889948,2.329470698,1.848380783,1.079574286,1.372927406,1.575507111,1.53894609,1.501854963,1.48370051,
Montenegro,MNE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.596971025,2.894660605,3.153329032,22.17869523,23.07110095,25.55333759,21.45128597,37.24909533,18.3225975,12.25724003,15.12742094,10.00143991,10.82659942,17.26502505,5.181984461,
Mongolia,MNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004833956,,,,,0.467419686,0.151789769,1.002080118,0.745287601,0.674854439,1.181524109,2.11696807,1.680836311,2.874953005,4.723386674,3.391172717,5.57041863,8.242977369,4.663498213,7.434995704,7.189689659,8.801887026,15.02161543,13.60448462,23.52633713,43.91211162,34.75598261,16.37007552,2.762588323,0.802747344,-37.16564818,
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093925234,0.344794189,-0.311652893,-0.748256362,3.420606061,0.82238806,1.069009585,0.008050314,1.847809762,-0.155934516,0.607412339,0.773072562,0.378698225,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.123642799,0.010460549,0.053430457,0.076318652,-0.08648848,0.007405345,0.028586713,0.263368354,0.21494368,0.146921568,0.366230473,0.689388516,1.10423654,1.336215627,1.422376666,1.784483021,2.05741331,1.523440737,4.364650412,7.198447682,2.774860128,5.358088291,6.908162305,6.015306191,3.58183134,1.584880803,3.021406132,4.448604805,5.579891327,8.523883176,12.39337768,27.90259873,38.77105203,41.80963586,29.47209416,26.14028241,28.3993653,
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.382138368,1.779335489,0.796198187,2.951471153,0.872767913,-25.78236181,0.296484226,0.762801558,0.525226785,9.817985238,3.821226989,1.6636666,1.995469647,0.173562998,1.172893461,1.0215707,0.55932346,0.184479814,0.201240672,0.353300546,0.660672365,0.15722169,0.515531413,1.2874117,0.158040663,0.493845459,-0.030191354,-0.237521129,0.009645953,1.075610676,3.099437297,5.920313742,5.084491053,6.522909056,22.04058933,37.16592716,5.08438156,4.152007478,8.615735778,-0.083695181,3.005028912,11.36650164,26.52549927,19.67086077,9.32193524,10.35721837,5.720990814,
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.444559242,0.27448048,0.429644496,0.143376521,0.103051139,0.058525524,0.161368232,0.148245022,0.471555386,0.737065552,0.505492137,0.908575451,1.107502178,1.634059505,1.546656613,0.608270686,0.456357591,0.451451533,0.56176746,0.462654962,0.829077234,1.320109835,0.291879466,1.150109603,5.796793104,-0.610059134,0.672772741,1.116444713,0.217591601,0.664836152,1.518865354,4.181080394,3.78088837,2.811755101,4.298002643,3.762320541,5.047854804,2.418386829,3.268105555,1.781431967,2.871515481,
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.960208095,2.627332814,2.487168933,1.733054581,4.137663605,3.605693537,1.447093257,0.686813187,0.961658549,-0.1156738,0.766092926,0.090244563,0.508434047,0.208768282,2.259057189,0.046274873,-0.247534834,0.007653745,1.263837894,0.584202636,1.238844951,-1.302452041,-0.394547606,0.386352648,2.114789075,0.403809004,0.692564242,0.55829441,0.69143909,3.29565549,1.49124764,1.124378614,0.16877643,2.053255695,3.10150872,3.821120329,0.889515819,2.806485257,3.672753465,0.793586183,1.393882891,10.15523265,-0.14740059,8.17844941,9.877991907,8.138634163,5.993567137,
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.432604616,2.356078734,2.260438819,2.244552689,6.01110783,3.769208638,3.450274281,3.089074722,3.056483048,2.703291629,3.813715701,5.057831364,5.212561933,4.153743438,2.349423975,2.226631023,1.762689094,1.313416535,2.039636235,4.293264,5.298123388,8.13638985,8.760532541,7.482897114,5.829644083,4.710266574,5.035362776,5.136241158,2.997740268,4.921433939,4.038428624,0.597029318,3.166132585,2.920942095,3.507865221,2.734393126,4.727202409,4.686888049,3.280791297,0.056692279,4.268590275,5.07443252,2.829056466,3.494301526,3.14126785,3.325246808,4.557894928,
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.26517528,0.248086533,0.248098393,0.34006605,0.412668907,0.319214223,0.273526402,0.272976224,0.372403548,0.487189144,0.725150241,0.735071427,0.343420955,0.313407491,0.671367021,0.453500882,0.770342962,1.255969849,1.107766088,1.193632324,0.852977009,0.384035403,0.344754274,0.752812453,0.689165571,0.811785188,1.101591154,1.264508718,2.076027033,3.039567803,3.793483001,1.759438767,1.141183507,0.954045975,1.579769181,1.148840552,2.362184529,2.891212443,2.476507654,1.105672239,1.744373606,1.70672407,1.666772702,1.916067369,1.57358705,2.850854012,2.538033949,
Namibia,NAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495389016,-0.007357858,-0.060242055,-0.018843178,1.054324602,3.998014268,3.428684015,1.71719565,2.694184878,3.881199338,3.261920948,2.217420628,2.514875095,0.041700683,5.023478303,10.69522129,4.3893107,1.320356229,3.38377614,5.408895407,7.642469192,7.662734693,8.83464148,9.416368976,2.545504269,6.539236432,8.407536151,6.195991231,3.48807007,10.22449926,2.752925313,
New Caledonia,NCL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.001976704,1.764722593,,0.050205237,0.000417548,0.381240383,0.377459179,0.3176649,0.169139323,0.123613711,0.235458079,0.01456606,0.356775413,0.012868149,0.011654405,0.077328827,0.041491058,0.379392394,1.239468421,0.124350851,-0.006840495,0.651431535,0.00131634,0.019567636,-0.023842737,0.303813789,0.000633151,0.145894669,-1.514572529,,,,,,,,,,,,,,,,,
Niger,NER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.634006584,3.114867861,2.484843267,2.459956251,1.034345032,1.692361519,0.933655816,1.222448337,0.577458572,0.655098278,-1.150855803,0.88794765,0.837806464,1.0279788,0.663717102,1.68172648,0.932436908,2.534125829,1.627124749,7.776140515,1.91137473,2.600577901,3.060114778,8.52092132,10.83255817,3.78068839,4.554308438,4.297445688,3.284920809,2.801490113,2.457934255,2.697521815,3.17006437,2.964105989,2.133330371,4.438848148,3.337980277,3.625669713,3.939449871,5.047660057,1.632848805,2.147236522,1.533761875,1.080240347,0.818972361,0.650345417,1.095914617,
Nicaragua,NIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274518775,0.066372417,2.82105613,0.836680054,2.208995767,1.208847067,2.147099242,2.785287802,4.633293719,4.707387717,6.946449705,5.217991628,2.821639385,3.902980206,3.782089333,4.313640892,3.814067387,4.240300483,5.141864382,7.382635304,5.228532829,5.59334541,9.579186244,7.289213043,7.425130292,7.441644312,7.451515996,6.710078011,
Netherlands,NLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.678971917,1.710736174,1.397105472,1.577738634,1.28075627,1.245202431,0.53917525,0.482709215,0.703283402,0.966958542,1.18258158,1.110259997,0.78455942,0.896443606,1.208465441,1.059521996,1.577958648,1.252088419,1.849168342,3.356071028,3.396992701,1.739394918,1.726484205,1.827969272,1.904001742,2.733567513,3.72542072,2.676707349,8.698491611,9.314492818,15.29013855,12.18538289,5.470315926,3.574411352,21.49292028,30.94628867,51.62545892,87.44259299,20.84878253,11.18168466,13.836826,37.12847622,28.92283586,37.9244573,13.3674634,19.42724728,19.81080312,
Norway,NOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.499448924,0.644581086,0.697060387,0.92747691,1.274603635,0.66816294,1.033299414,1.850958,1.052840981,0.755391158,0.092825218,1.056399627,0.705561471,0.532762364,-0.290782174,-0.651922724,1.292826418,0.19820069,0.274127153,1.480346614,0.837393576,-0.326247594,-0.510642626,0.822301973,2.152412861,1.57390506,1.94414761,2.408395643,2.824150642,4.175309947,4.863573569,1.833423293,1.541182276,1.827032092,1.86054683,3.258192557,3.438643796,6.184783334,4.448821205,2.233642336,5.041413472,2.064088146,5.371284448,-0.047696792,0.656829684,1.76462454,-4.427092075,
Nepal,NPL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.002929405,-0.001028699,0.020526234,,-0.002753317,,0.025558508,0.016205267,0.015416899,-0.010107299,-0.001252385,-0.024518069,0.036804482,0.024809975,0.041041334,0.047003042,0.019500949,0.011914122,0.163746322,0.056611336,,,,,0.42374943,0.468752021,0.247611787,0.086418535,-0.008824258,0.347091518,-0.098374869,0.233443621,-0.005737557,0.030156296,-0.073509433,0.055606415,0.007932157,0.297715389,0.548294666,0.497114693,0.488006469,0.385264592,0.151993774,0.242380484,0.501592181,
Nauru,NRU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39516735,3.724553641,3.136080711,0,0,0,0,0,0,0,
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,1.390242124,1.324206293,1.62198667,1.804798152,1.074252165,2.040765037,0.999054725,1.477229251,1.690938534,0.766772151,1.124619888,1.355778415,0.71960963,5.828791052,5.127658401,3.965709149,3.180293615,3.801554786,3.704638447,3.813737455,3.01740129,4.643851099,5.122261768,4.512528486,5.188540437,3.332785013,3.733029036,2.281858579,1.949753293,-2.865294556,0.481362353,4.275300906,-3.811793238,2.232615946,1.662025377,2.609736221,3.157352186,1.944757481,-0.043173453,0.195323406,0.81823256,2.183336736,-0.036489355,1.618891551,-0.005586476,1.046061333,
OECD members,OED,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.458984197,0.450441257,0.425883723,0.494248892,0.59709653,0.41466582,0.356279239,0.354192191,0.377966904,0.448686389,0.561696936,0.557506124,0.370948073,0.377857174,0.454943883,0.446194449,0.62323055,0.852833746,0.858987928,1.024167788,0.917422188,0.588790625,0.530461856,0.685674551,0.698168812,0.896376724,0.961205651,1.191652306,2.01986874,2.895659666,4.505635645,2.249348618,2.085218005,1.619081746,2.00092907,3.091996944,4.055904872,5.400141596,3.561740399,1.777309049,2.2020987,2.764637527,2.434597772,2.284640116,1.737076508,2.948564356,3.064226933,
Oman,OMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.178308989,-0.089697842,0.466120739,0.30777686,-3.711521559,5.067661582,3.177654651,1.753274007,3.148441304,3.148507182,1.645612511,0.861484433,2.410515742,1.948976317,1.791998269,1.611759829,1.915950086,0.446161032,1.094743371,1.198801199,1.217476463,1.192441754,0.837527935,1.136647522,0.591870843,0.335399754,0.396654921,0.407262501,0.724155466,0.255249024,0.420353038,0.02674047,0.542292347,0.115409584,0.448454041,4.949376621,4.288759216,7.917536986,4.846678424,3.070630412,2.119062803,2.398011351,1.779419485,2.042639805,1.587407301,-3.110950363,2.535539706,
Other small states,OSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,1.721937422,2.080471327,-0.345474329,1.417403061,1.247595889,1.199331761,1.295760603,1.351911197,1.125815506,1.12437157,1.633228208,1.192813637,0.793289448,2.317582908,2.787323355,-0.492531958,1.415140569,2.486794584,5.535891048,3.087096807,4.455612623,4.222941701,4.824981249,4.52450236,3.462325931,5.001358965,9.635052448,19.71141011,20.09595791,22.98567164,9.335200549,7.605553651,11.55798585,1.895693254,15.51787445,0.318611097,1.937545209,4.461476408,2.222087844,
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.22937864,0.009432131,0.182616818,-0.063242265,0.045594279,0.220458549,0.061630164,0.100642232,0.181105557,0.295586506,0.268610415,0.384634945,0.20774962,0.102666733,0.178192354,0.421864143,0.331452699,0.387921187,0.484736852,0.524258331,0.612997647,0.568544201,0.691844625,0.677094863,0.811304389,1.191752908,1.456055582,1.147229318,0.813610046,0.844795025,0.416484258,0.522751161,1.1423542,0.641481502,1.141075209,2.010007068,3.112977982,3.668322816,3.197360002,1.390402267,1.13975303,0.6208231,0.382826517,0.576510795,0.764443119,0.599136312,0.833233627,
Panama,PAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.398062728,-0.077052084,1.34429225,4.735498672,5.805735908,6.35380845,1.340365832,-2.191355609,1.028813331,0.298624524,-8.150663156,-10.08168452,0.87015735,2.10601018,1.533639246,1.796741263,1.931094231,4.287107058,2.329270309,4.209515755,12.16882256,10.39351573,6.229054331,6.727830486,4.853618218,1.901601489,7.67198366,8.511739897,6.744677127,16.22949045,10.61169959,9.746270726,4.081824506,8.815168827,12.78763878,8.464322895,8.46928828,10.13794696,9.701664801,10.86220299,
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.187830743,-0.038843933,0.656331338,0.869807879,0.450065047,0.480560602,0.450779471,0.370031253,0.200067549,0.444793612,0.148339896,0.577390205,0.220249189,0.219075422,-0.505691586,0.006042724,0.144316871,0.154572209,0.168400234,0.262227361,0.155241953,-0.02018913,-0.218599041,2.163338585,7.328507815,4.796187412,6.282348119,3.679021749,2.961992147,3.865535405,1.564790193,2.199224502,3.935620845,2.273086425,2.394892075,3.390348169,3.910656805,5.374286559,5.743356976,5.32237544,5.730826615,4.27401356,6.119001617,4.870199775,2.208912615,4.371619821,3.570567589,
